"","x"
"2618",1.74663929920477
"2619",2.57458308140504
"2620",2.7268679738818
"2621",1.58689359797189
"2622",2.5944644166684
"2623",2.84542087931099
"2624",1.31410254492357
"2625",2.51208669950768
"2626",1.40728932465181
"2627",2.76348868428513
"2628",2.55581054885827
"2629",1.7778081578527
"2630",2.3141618062707
"2631",3.14719632705966
"2632",2.4749596110242
"2633",1.77951649615199
"2634",3.16415463764511
"2635",2.93579952607706
"2636",1.7829434460671
"2637",2.33287805310189
"2638",1.61530551354726
"2639",3.2629382132289
"2640",1.75049850130084
"2641",1.9444523847828
"2642",2.38522007439752
"2643",2.32762089169185
"2644",2.47408192089017
"2645",1.60550800891949
"2646",3.10372880259289
"2647",2.3001222448973
"2648",1.95498755460533
"2649",3.7244095521965
"2650",3.49760570878164
"2651",2.85741260267208
"2652",2.43791622996799
"2653",2.92686251300493
"2654",2.01495572041956
"2655",2.33142299707504
"2656",2.83208159420669
"2657",1.97387936602243
"2658",3.23094455642407
"2659",2.45639995098144
"2660",2.21316459651501
"2661",2.19790768517315
"2662",1.91684239709091
"2663",2.3812105664455
"2664",3.58850135796506
"2665",1.76808598661652
"2666",1.32099067826272
"2667",2.87309911907842
"2668",4.15600403967264
"2669",3.64933994269762
"2670",2.23542955314978
"2671",2.66292741599599
"2672",2.1932258365176
"2673",4.04339544917953
"2674",2.48937049721217
"2675",3.2836265477713
"2676",2.00175703529051
"2677",7.76657678604857
"2678",1.85208211398303
"2679",3.39454634510839
"2680",2.61732524154506
"2681",1.97206426931189
"2682",2.15972969665536
"2683",2.86837749924881
"2684",1.799217849935
"2685",2.21559155545583
"2686",1.96748069829003
"2687",2.44921081073747
"2688",2.46093389991329
"2689",1.48674795640669
"2690",4.48735038185752
"2691",2.88292599791566
"2692",2.33427782697563
"2693",2.85903957221837
"2694",1.85802723773259
"2695",2.18698830591925
"2696",1.80424120657367
"2697",1.46643449218603
"2698",2.70915270009443
"2699",6.4316345013036
"2700",1.71991893231168
"2701",1.32318242228199
"2702",3.15764043640355
"2703",2.08411309028543
"2704",3.83492697614376
"2705",1.77648383939799
"2706",2.19827474696899
"2707",4.04872026762923
"2708",1.4563942425052
"2709",2.03642015059196
"2710",2.44370946810732
"2711",1.5035513009077
"2712",1.8125220031173
"2713",2.39500828357783
"2714",3.10174453137331
"2715",1.6489962079331
"2716",2.04795807218146
"2717",2.72839619490587
"2718",2.05618788811351
"2719",4.04129543155146
"2720",1.8229107682696
"2721",1.80565293340172
"2722",1.35939961621412
"2723",3.54781380436077
"2724",1.91466356573437
"2725",3.13767241646285
"2726",2.95635725930197
"2727",2.4793645750745
"2728",4.31978300660057
"2729",1.49444057030911
"2730",1.77371454301909
"2731",3.56906927965699
"2732",2.32290791237117
"2733",2.04096451444005
"2734",1.77797898975533
"2735",3.16762586145143
"2736",2.60375390633371
"2737",4.34489715798203
"2738",3.44757511677539
"2739",3.41228024616571
"2740",1.55616164583917
"2741",3.91799619321176
"2742",4.89830939802911
"2743",2.39332385843395
"2744",1.38842016945936
"2745",1.93724650787837
"2746",4.18124837053784
"2747",1.73768541058688
"2748",2.61716758849543
"2749",2.82022811418712
"2750",2.61159660905074
"2751",2.26054689180281
"2752",2.20013503223227
"2753",4.95164939451254
"2754",4.14450178913311
"2755",1.92398586825579
"2756",1.47896672175332
"2757",2.63252239118533
"2758",3.11230176888931
"2759",1.56897225645246
"2760",2.56835898606915
"2761",1.69348306302084
"2762",1.365883242498
"2763",2.97866725940106
"2764",3.1453506859474
"2765",4.2732609201326
"2766",2.16280736074956
"2767",4.60364439015913
"2768",1.81333678666871
"2769",2.11565496893288
"2770",1.41522348096791
"2771",1.97179808135142
"2772",1.99206219878147
"2773",1.70458745772277
"2774",1.76658450593662
"2775",3.16486346547089
"2776",2.82593094264977
"2777",3.17968294559406
"2778",2.44387757767605
"2779",1.96315985337848
"2780",2.58895350826196
"2781",1.95528243305996
"2782",3.08705206344133
"2783",3.95467241392268
"2784",1.84362974375975
"2785",1.49934192990181
"2786",2.31084321981365
"2787",1.35231771000046
"2788",1.38984835648848
"2789",2.59121803921907
"2790",2.58479850282855
"2791",2.53758254186378
"2792",1.92488228739079
"2793",2.61961183560389
"2794",4.09368988413281
"2795",2.24921984559145
"2796",2.32253143493318
"2797",1.92792578203269
"2798",1.32252121405558
"2799",3.03351029097757
"2800",4.02371868602222
"2801",4.01898682348688
"2802",2.83169466619188
"2803",1.80794764984462
"2804",1.91681443014148
"2805",1.79975782878989
"2806",1.2124546206156
"2807",2.2078074808004
"2808",2.43801183449219
"2809",1.48939810682558
"2810",3.6455332614223
"2811",1.97515270672184
"2812",2.6327153244142
"2813",2.98167379924605
"2814",2.27949273851431
"2815",1.15105960758303
"2816",4.89859288997452
"2817",2.51113256970491
"2818",4.0976222147085
"2819",3.24132169513305
"2820",2.50925435768505
"2821",3.80371858675401
"2822",2.71156518032117
"2823",3.79669551219906
"2824",7.6077304901991
"2825",1.87293363192599
"2826",3.5207339445503
"2827",2.53422549936412
"2828",3.02488050496198
"2829",2.83904829939346
"2830",4.03101284371216
"2831",3.36539920016106
"2832",2.53753574191162
"2833",2.75761601738129
"2834",1.57118856919393
"2835",1.94864686123566
"2836",1.96944531697358
"2837",1.5855103529296
"2838",1.9042065330812
"2839",1.73859473753687
"2840",2.37957480505264
"2841",3.43906181482245
"2842",2.30290963816915
"2843",2.18575471841832
"2844",3.69184731488824
"2845",2.56156783717667
"2846",1.74381402448673
"2847",2.40410191989775
"2848",2.42836951485666
"2849",1.47013576469992
"2850",1.3592670208033
"2851",2.29460134664252
"2852",2.59034328629508
"2853",1.8853170194356
"2854",2.27570282810068
"2855",1.61473645309827
"2856",1.79667118450914
"2857",1.8187917675304
"2858",2.98938232109338
"2859",2.41223130200303
"2860",1.90888183518912
"2861",5.1324345862899
"2862",1.59774648600287
"2863",2.44625580955195
"2864",2.21703785312713
"2865",2.47972901136283
"2866",2.33452782038788
"2867",3.43380583920933
"2868",2.05757408681111
"2869",1.84302491014355
"2870",2.45238547237348
"2871",1.34661080073002
"2872",1.7345558493833
"2873",3.18910087578783
"2874",3.32171043936834
"2875",2.34168317821372
"2876",4.22115627858491
"2877",2.72771139357771
"2878",2.07513552324067
"2879",2.67188802615336
"2880",1.39595609790785
"2881",1.65410227297299
"2882",1.47856891284683
"2883",1.39674410964317
"2884",2.96163663385325
"2885",2.34885592346411
"2886",3.10391352147047
"2887",2.36055777940075
"2888",2.77696485583513
"2889",1.98205154033529
"2890",2.03696713364625
"2891",3.36848768467891
"2892",4.71298512495472
"2893",1.93980004185587
"2894",3.33332977415499
"2895",5.64149081962261
"2896",2.38302642000722
"2897",2.03766618067849
"2898",2.00212730033976
"2899",1.47534649697045
"2900",3.78428992135545
"2901",2.21744921221913
"2902",1.5050637747977
"2903",2.24176475546903
"2904",2.91995857311364
"2905",2.16186259203483
"2906",2.45218420213195
"2907",4.39433192583054
"2908",1.4259668529323
"2909",2.01956468600477
"2910",2.92449513000388
"2911",1.81259038102213
"2912",2.76380162889761
"2913",1.93684382308268
"2914",2.92420704271553
"2915",2.66108253053867
"2916",3.20140549949914
"2917",3.57075481779393
"2918",2.59049707477504
"2919",1.67512774956372
"2920",1.46270214764695
"2921",3.15844139490957
"2922",1.67550761852908
"2923",3.87063077622749
"2924",1.91094572312843
"2925",2.49165617441276
"2926",2.81260583338265
"2927",3.2019185629024
"2928",1.76413935497297
"2929",5.91037627022938
"2930",4.06069787972637
"2931",3.41189850577301
"2932",2.26420467710707
"2933",3.22093839849608
"2934",2.39463756640673
"2935",1.63087102410989
"2936",2.11628448532267
"2937",1.69769052611337
"2938",4.32501443724893
"2939",2.76337590080715
"2940",2.87857661343349
"2941",2.02804169152607
"2942",2.62385706181458
"2943",3.83313847829125
"2944",1.57838894307451
"2945",1.34849923818379
"2946",1.35211849068229
"2947",2.52899957874189
"2948",3.13050603269192
"2949",2.71368320348801
"2950",1.74164667654994
"2951",2.3397167743908
"2952",1.42881881877201
"2953",2.46153903134356
"2954",2.08424750609515
"2955",2.69561600678947
"2956",3.35441517459138
"2957",3.20620852799423
"2958",3.22301669156115
"2959",2.67423431122702
"2960",2.10568819152309
"2961",1.22172339699432
"2962",3.71940881216934
"2963",3.07146745737303
"2964",1.73550059955518
"2965",4.00516785512186
"2966",1.76707398252372
"2967",1.9318229651627
"2968",3.39112383945072
"2969",1.76276670644492
"2970",1.51940994393122
"2971",3.40789465228203
"2972",1.47485580485157
"2973",3.01116078415104
"2974",3.40479516057313
"2975",2.32079519996411
"2976",3.07724168461374
"2977",4.13780474539513
"2978",2.31600529035994
"2979",2.07937810913982
"2980",2.89760544259619
"2981",2.2425046906115
"2982",2.16322835142837
"2983",4.86656060674958
"2984",3.35681233927652
"2985",3.18017017061212
"2986",2.75959141606198
"2987",3.54153794241338
"2988",2.12067242117813
"2989",3.3222965710115
"2990",2.60226591452603
"2991",1.54574989521928
"2992",2.28511491621336
"2993",2.40951723618978
"2994",1.37616057264535
"2995",2.10110075313135
"2996",3.47761054456358
"2997",3.99435064963226
"2998",3.39256827207368
"2999",4.29854406900445
"3000",2.30195067715462
"3001",2.54383586657739
"3002",4.0755797207865
"3003",2.44854968790327
"3004",1.5073347975791
"3005",3.0401201788143
"3006",1.76778378650057
"3007",2.57627745483958
"3008",3.60906941994362
"3009",3.14603457748848
"3010",1.494558084923
"3011",1.9315619255471
"3012",2.32663581603424
"3013",2.27474042488949
"3014",2.12405398383455
"3015",3.49490176513404
"3016",1.55885637825987
"3017",2.2093996091524
"3018",3.53098898648937
"3019",2.16059832187826
"3020",1.50067898610979
"3021",3.5979236363386
"3022",2.51837555465121
"3023",3.03261519405901
"3024",1.80447758120436
"3025",1.68096391988546
"3026",3.48085975404136
"3027",1.93860765827085
"3028",1.31534159709504
"3029",2.43685401007634
"3030",2.79052443225816
"3031",2.61489616642112
"3032",3.84973740406951
"3033",5.11691162815257
"3034",3.56292154678371
"3035",1.48871335877607
"3036",1.67194278393813
"3037",1.83623143182393
"3038",2.6062267812404
"3039",2.79174604140773
"3040",1.83792062922805
"3041",2.79676497863246
"3042",2.3869223539852
"3043",2.4831636407777
"3044",2.66462718458742
"3045",1.91987090190067
"3046",1.66795002378647
"3047",1.61618700528192
"3048",4.04233192300358
"3049",3.13704227399628
"3050",2.74258609441845
"3051",5.123764203514
"3052",3.20909855634245
"3053",3.00770360752244
"3054",4.23067766384589
"3055",2.60552617255099
"3056",2.88250909550102
"3057",1.98833923377033
"3058",2.03949821986311
"3059",2.60459438546006
"3060",3.41331278037017
"3061",2.46560882016708
"3062",3.79384907308478
"3063",2.53261608042848
"3064",3.71763747419848
"3065",1.79507882028863
"3066",4.69645959415083
"3067",3.23617106197231
"3068",2.33366538162019
"3069",3.05386975502695
"3070",1.57381043330789
"3071",1.8362905705313
"3072",2.93005346940949
"3073",2.18605506572384
"3074",2.09966932148964
"3075",3.43456686552657
"3076",1.75362640688148
"3077",2.02040513215617
"3078",3.92873914669677
"3079",1.92708513171141
"3080",2.98348247686645
"3081",2.51102897804265
"3082",2.04019365091509
"3083",2.98787645215219
"3084",1.47747424041117
"3085",1.20624311775887
"3086",2.85081779930631
"3087",3.42078303774529
"3088",2.16288272658381
"3089",1.79680933961147
"3090",1.74557825344596
"3091",2.41172274409983
"3092",2.97163764875359
"3093",1.24241745099361
"3094",2.84573167171503
"3095",2.12275005498045
"3096",2.82586135790729
"3097",1.62732279716263
"3098",2.13352197407919
"3099",3.28381133520649
"3100",1.08127397149488
"3101",2.04020540826918
"3102",1.9624187862841
"3103",1.79643952782222
"3104",1.39991573168383
"3105",2.52375395930805
"3106",2.11435996838575
"3107",1.95611064515552
"3108",1.94198918443758
"3109",2.67777820798317
"3110",1.75118185796641
"3111",2.96701237612218
"3112",1.73053653779769
"3113",2.09336023025831
"3114",1.36539783967704
"3115",4.24143293399469
"3116",2.57643052215772
"3117",1.76160150543175
"3118",1.64393170825525
"3119",2.94149353867447
"3120",2.5080828570761
"3121",2.28086667927997
"3122",1.77589343332283
"3123",4.09685857431023
"3124",1.42177397855424
"3125",3.28072389569037
"3126",1.88961362055079
"3127",2.35049966397418
"3128",4.01855130170082
"3129",1.71132042132568
"3130",2.32395073524277
"3131",1.38318548622513
"3132",3.75320096261478
"3133",1.44319036599663
"3134",2.62275759109255
"3135",1.85327161814959
"3136",1.80746597836945
"3137",1.96659621981581
"3138",2.37604320731714
"3139",2.15404812559321
"3140",3.48779624449395
"3141",2.4873507021171
"3142",1.47348649829068
"3143",1.89626188004734
"3144",2.79397464802755
"3145",2.29752704299452
"3146",1.3406341324609
"3147",3.96019254171662
"3148",1.94458294892809
"3149",2.63880293838828
"3150",1.45546853512441
"3151",1.63914698253366
"3152",2.29082126579391
"3153",2.38183351961533
"3154",4.63993751734229
"3155",4.05263265603602
"3156",2.66436176213106
"3157",2.75921337063083
"3158",2.39172598417226
"3159",1.3158294105043
"3160",3.32102311736176
"3161",2.25534503941156
"3162",2.66068400341158
"3163",1.65717467929349
"3164",2.34583892064041
"3165",1.35965896818829
"3166",3.06631120863254
"3167",1.68083080190361
"3168",1.72771402743234
"3169",2.66876001896101
"3170",1.29204977930964
"3171",2.15732098611889
"3172",2.20435220237541
"3173",2.78586237384388
"3174",4.18916665712301
"3175",2.57659606092286
"3176",2.16986504206689
"3177",1.5355220900808
"3178",3.58690812929579
"3179",2.08247181199123
"3180",1.90919985556284
"3181",5.35965500742589
"3182",1.28172825542756
"3183",2.51410566635018
"3184",2.71566080385242
"3185",2.52696080624831
"3186",2.86791632563617
"3187",2.83098800029835
"3188",2.88216290219846
"3189",2.51212359552785
"3190",2.70594247711516
"3191",3.31723976893642
"3192",2.39582511174577
"3193",2.57151944033196
"3194",3.91825771655781
"3195",1.83307087630673
"3196",2.29833524381935
"3197",2.64123812885179
"3198",2.14862205252847
"3199",4.3871102079117
"3200",2.24252463073407
"3201",3.16256087432321
"3202",2.10145515840166
"3203",4.60321334260544
"3204",2.21672863710502
"3205",3.69669437659591
"3206",2.59608238735639
"3207",3.69676637670344
"3208",1.87722388092763
"3209",3.99608230313926
"3210",1.89927950928898
"3211",1.7582542632371
"3212",1.5432848680046
"3213",3.39004477642486
"3214",2.29981613635399
"3215",2.52750602364703
"3216",2.44765250312698
"3217",3.43830798926144
"3218",2.12325821869931
"3219",2.43714875955707
"3220",2.14326012762802
"3221",3.21610244286547
"3222",1.71902710833543
"3223",1.73811108744655
"3224",2.14083569427162
"3225",2.18124208085191
"3226",4.83979110467456
"3227",1.98094391410554
"3228",2.14363989796307
"3229",2.2538032283139
"3230",2.13843952224818
"3231",2.57238516541731
"3232",3.32818459464565
"3233",2.22246682626519
"3234",1.30168503451607
"3235",2.90380428264199
"3236",2.17564097643412
"3237",1.99512825554899
"3238",2.65624250958996
"3239",3.02839334965237
"3240",1.84111106703669
"3241",2.30841049555116
"3242",2.76846467887074
"3243",2.41514474937459
"3244",2.42497199447467
"3245",1.65501102591372
"3246",1.94632839918151
"3247",4.7535627765093
"3248",4.64655130752281
"3249",2.34787490619689
"3250",3.32149591238331
"3251",2.16057532968364
"3252",1.93184900936676
"3253",2.4091404936423
"3254",2.96657183717417
"3255",3.13905892865307
"3256",1.47023500206468
"3257",3.33728413906329
"3258",2.42710754031255
"3259",2.1670149310043
"3260",2.63972719837624
"3261",1.58969065311469
"3262",1.5246186629916
"3263",1.98467785577729
"3264",1.68622377198095
"3265",1.92464549397147
"3266",2.70969005573714
"3267",1.81126455924907
"3268",2.32377826368618
"3269",1.84047986536685
"3270",2.49258078902294
"3271",1.86470865312917
"3272",2.06651313823674
"3273",3.89892298954666
"3274",3.79563714213013
"3275",2.03502986376427
"3276",2.00456110035826
"3277",3.1907903179203
"3278",1.81753542067969
"3279",2.50272886139967
"3280",2.64452430843928
"3281",1.62592961920117
"3282",2.43004468346507
"3283",2.64422799992434
"3284",2.72080049605752
"3285",1.82648679529325
"3286",2.93420429195539
"3287",3.20291264999449
"3288",3.84127533917713
"3289",2.30942006176936
"3290",1.86665142447571
"3291",3.68730533539575
"3292",1.60624019749907
"3293",1.59522462178121
"3294",2.32349244264376
"3295",1.39517872014977
"3296",2.60602427141975
"3297",2.17991018563497
"3298",2.7427145134703
"3299",2.28161578577428
"3300",4.76429610933881
"3301",2.62784549784276
"3302",1.61868785536636
"3303",3.87443314478896
"3304",2.70674409387537
"3305",2.00452374029793
"3306",2.57865661853457
"3307",3.4805129411773
"3308",1.07583445560249
"3309",1.76119728315477
"3310",3.40680344370234
"3311",1.71748922300082
"3312",2.05971671197659
"3313",1.51895892685046
"3314",3.18518461691814
"3315",2.07009328517131
"3316",2.69090543587025
"3317",2.12284978569241
"3318",1.5159585694767
"3319",2.80424179205776
"3320",4.52655273085666
"3321",1.19508829831546
"3322",5.06234387569727
"3323",1.73295470421275
"3324",2.23857082937662
"3325",2.62359752928176
"3326",3.19897022093595
"3327",2.65545993626041
"3328",1.70437832551541
"3329",2.11382216882656
"3330",4.39153720500228
"3331",1.95549808814095
"3332",1.6525000620374
"3333",1.54694263009386
"3334",1.4702254535583
"3335",1.43062708310832
"3336",2.09314938453924
"3337",3.08208141935083
"3338",2.54873804269669
"3339",3.59255056009645
"3340",2.49301762264134
"3341",2.24988541469164
"3342",1.48209940361599
"3343",3.43879511117307
"3344",1.72168538339429
"3345",3.169534875365
"3346",3.42608415250536
"3347",1.419167136398
"3348",3.14367343757852
"3349",1.54061324956142
"3350",1.64211671733214
"3351",1.46311309481492
"3352",1.90514365781019
"3353",3.77905753627971
"3354",1.76624203198948
"3355",1.59643020626626
"3356",4.47884864580652
"3357",5.05834115377837
"3358",1.61771487446852
"3359",1.76761249798152
"3360",4.05908143328289
"3361",2.48150366796484
"3362",1.64434256171426
"3363",2.04090294287262
"3364",1.48589191232513
"3365",3.31387821422254
"3366",3.51207719869335
"3367",3.53158844350575
"3368",1.84670220178061
"3369",2.34865808410624
"3370",2.04546153742201
"3371",1.50134551806969
"3372",2.72644069210996
"3373",2.34530442263677
"3374",2.94896201849295
"3375",1.34747157861981
"3376",2.67194313039604
"3377",2.14264316180823
"3378",2.08115433548443
"3379",3.50871180809592
"3380",2.21751894775771
"3381",1.82524212324903
"3382",2.47358846775058
"3383",1.63712752230428
"3384",1.20799632448657
"3385",1.42623480220372
"3386",2.96344636009086
"3387",1.51873704233713
"3388",4.74943999361188
"3389",1.92222599687586
"3390",1.37038094249617
"3391",2.69322569525454
"3392",3.45474786750764
"3393",2.10774380283838
"3394",3.25610999230323
"3395",2.70875617869621
"3396",2.15384143109701
"3397",1.58707680906196
"3398",2.60645991173194
"3399",2.18193100326025
"3400",2.14610174149428
"3401",3.62764970493119
"3402",2.06411801823211
"3403",1.82088723670649
"3404",2.12206104159929
"3405",2.30172009207894
"3406",2.13625621982552
"3407",2.19786965638791
"3408",3.25354660048893
"3409",1.49873023532547
"3410",1.38248047507094
"3411",2.81183201038585
"3412",3.47828510422858
"3413",2.79908275418777
"3414",2.67541584578163
"3415",2.6242619497812
"3416",3.81036622593673
"3417",2.60234459095574
"3418",2.66577167349366
"3419",3.25586399935252
"3420",1.52801631059573
"3421",2.61238895115374
"3422",2.30904120834881
"3423",1.65298099238722
"3424",3.47821993418091
"3425",2.20449698880916
"3426",3.01565681152648
"3427",1.67389559013176
"3428",3.06052481487426
"3429",3.75183774390747
"3430",1.52636817859425
"3431",2.78360979600512
"3432",2.12528874783963
"3433",2.36264143938195
"3434",3.67663684111756
"3435",1.57391394955265
"3436",3.39401497956567
"3437",4.43052952218264
"3438",2.03663084446234
"3439",2.71835725254847
"3440",1.81868412763922
"3441",2.98674241774777
"3442",1.99086079699225
"3443",3.2138987112282
"3444",3.76204823208187
"3445",1.72773386551039
"3446",2.27948588503898
"3447",4.62350866829308
"3448",3.19375163652861
"3449",2.97598822311354
"3450",1.47916030507817
"3451",2.92532390855992
"3452",2.30079725118015
"3453",3.72506135185066
"3454",1.53848851490418
"3455",2.59770282502991
"3456",1.42630223241003
"3457",2.06643692676078
"3458",2.79908029315829
"3459",2.29964584071333
"3460",3.83469159437275
"3461",1.69893087357019
"3462",2.87049833144876
"3463",1.32882628895261
"3464",1.49466499401705
"3465",1.53020517682479
"3466",1.45410279884926
"3467",1.46811133265694
"3468",3.62610722839876
"3469",2.03000286229353
"3470",2.69089588997722
"3471",1.97230591224028
"3472",4.13516024133449
"3473",1.31607143300908
"3474",2.16591468986997
"3475",3.11174540366437
"3476",2.06191489657626
"3477",2.22435511457515
"3478",1.26954321520339
"3479",1.47884576227093
"3480",1.36471550721803
"3481",1.87217014540092
"3482",2.12601412509388
"3483",2.02771484891524
"3484",1.36658281841493
"3485",2.51019926192276
"3486",2.96102724406421
"3487",2.23691380844107
"3488",3.0882115610217
"3489",1.91131190625294
"3490",1.9373535328037
"3491",2.14157101774547
"3492",1.34852345304097
"3493",1.77907187426241
"3494",2.78133815202347
"3495",1.73565561760321
"3496",3.11596249409142
"3497",1.69710294461211
"3498",2.11953097734123
"3499",1.96134758133082
"3500",1.82227714631625
"3501",2.88551518447081
"3502",2.22177788019613
"3503",2.35407075868128
"3504",3.01409019251706
"3505",4.00291401036454
"3506",1.61343025768334
"3507",3.16907171960593
"3508",1.94471235260692
"3509",2.5067644803859
"3510",2.92129198657584
"3511",3.46981289673526
"3512",1.60536423475419
"3513",1.56436887787331
"3514",3.23109924370779
"3515",1.40435441083867
"3516",1.7131950559583
"3517",3.04199303125194
"3518",1.35013416037283
"3519",1.79806222049056
"3520",5.64168123294358
"3521",2.08136621968944
"3522",2.59366590137065
"3523",2.14191509465013
"3524",2.95071532217176
"3525",2.9269269694768
"3526",2.515987997377
"3527",3.32599388811266
"3528",1.28716757363646
"3529",2.4755383526515
"3530",1.56385166147902
"3531",2.47862251080029
"3532",1.8809904320985
"3533",4.29092522350416
"3534",2.38566937752764
"3535",2.07597939196553
"3536",2.55995254701267
"3537",4.45220398950454
"3538",3.11224902974725
"3539",1.87164528777022
"3540",4.12825200098283
"3541",2.02401207001979
"3542",2.2439115706892
"3543",2.61363843226092
"3544",2.80080509017206
"3545",2.34457134175505
"3546",2.50538751652493
"3547",1.70243007133509
"3548",2.85214855127081
"3549",1.74288022994315
"3550",2.573029951064
"3551",1.92497706580916
"3552",1.92312111809882
"3553",3.06759456902339
"3554",2.33528118659608
"3555",2.93630853510115
"3556",4.25471213643377
"3557",2.23573657002443
"3558",1.69500303144015
"3559",3.08804485749306
"3560",2.57169351066198
"3561",2.42870273802959
"3562",1.45752255610158
"3563",1.98924640656375
"3564",2.23117774661151
"3565",4.17372139327024
"3566",2.84262104332714
"3567",2.20582785786497
"3568",2.76713221487142
"3569",1.2941257290198
"3570",1.39025459695722
"3571",2.42543715872744
"3572",1.68157666906385
"3573",1.54967188679875
"3574",2.02530602991397
"3575",1.90703732740343
"3576",3.79245778251354
"3577",2.34661998725985
"3578",1.94402167185508
"3579",2.5049213382898
"3580",3.69457658405687
"3581",2.20423861894873
"3582",1.93472199981248
"3583",1.93928654342054
"3584",3.74455175538648
"3585",2.21071553545132
"3586",3.31981499048712
"3587",2.36151897615904
"3588",2.36872412081299
"3589",2.75134101162992
"3590",1.84429998079932
"3591",4.65172056638793
"3592",2.25066232173262
"3593",1.56850352776973
"3594",2.60371966068423
"3595",2.50329320706034
"3596",1.62437207594576
"3597",2.18915374917025
"3598",2.17304582069417
"3599",1.26562555881537
"3600",4.16895571593651
"3601",2.22934910878222
"3602",3.09566637323074
"3603",1.69816477305754
"3604",2.33907549653854
"3605",2.44506761050014
"3606",3.10294064941483
"3607",2.83082047384546
"3608",2.63234993836299
"3609",1.90883604844057
"3610",1.60353301759437
"3611",3.95935289302169
"3612",1.42969251989474
"3613",2.36176174118343
"3614",5.44665663151933
"3615",2.63291984145158
"3616",3.83836747006013
"3617",1.85457611902523
"3618",2.33267407397266
"3619",1.66749420433359
"3620",3.23775230263809
"3621",1.557819128803
"3622",1.78664914005741
"3623",3.60240402840221
"3624",2.07989220528263
"3625",2.55575939576743
"3626",2.51740152813028
"3627",4.08501392533998
"3628",3.54370167044555
"3629",1.56727848918763
"3630",1.64100627074935
"3631",3.07690446979702
"3632",3.6027809754823
"3633",1.16097484576412
"3634",3.36425256199524
"3635",3.14057521257987
"3636",2.68978212566049
"3637",2.81107344240492
"3638",1.19611889582424
"3639",2.03993159804638
"3640",2.45814290238424
"3641",1.77792251719181
"3642",2.84263500756758
"3643",2.93205013632301
"3644",2.16566061347202
"3645",1.29834816610272
"3646",2.24258047547642
"3647",1.53802341371833
"3648",2.64563921148718
"3649",2.00255673560461
"3650",1.37036115017606
"3651",1.48650008783832
"3652",2.48571389207999
"3653",3.18922065805683
"3654",1.46754306284537
"3655",2.62284290012916
"3656",2.33854687962921
"3657",2.95970596815558
"3658",1.33079302098352
"3659",2.82877580114847
"3660",2.3832365319016
"3661",2.82480979939218
"3662",1.66703794519209
"3663",1.93614378769986
"3664",3.08434220370193
"3665",2.46116306453162
"3666",2.14727784028174
"3667",3.22088655942677
"3668",4.72779653680545
"3669",2.29580733008779
"3670",1.38981786927266
"3671",3.96990874632529
"3672",2.90725727680961
"3673",1.93749397860556
"3674",1.4105362254498
"3675",1.62996535431355
"3676",2.32477786248195
"3677",1.76894487204837
"3678",2.6334333689251
"3679",4.20988176391185
"3680",1.43132614575805
"3681",2.30250631028287
"3682",1.48123906515536
"3683",2.39244848391397
"3684",1.48887197576317
"3685",2.64384372371513
"3686",1.54186674923866
"3687",2.2213799493335
"3688",2.31030602273858
"3689",1.25986265648067
"3690",2.54734176155295
"3691",2.20366380666474
"3692",2.04517540890788
"3693",2.51148924418875
"3694",1.56090380613973
"3695",4.99991277686702
"3696",2.46318844594544
"3697",1.84725287702702
"3698",2.78064834069456
"3699",2.17964792246292
"3700",1.93726126003741
"3701",2.85124648009795
"3702",2.79164806516083
"3703",1.48047136785276
"3704",2.84631923768942
"3705",1.51728479188656
"3706",1.92117194056851
"3707",1.41915720623158
"3708",2.70506002511423
"3709",3.46919940004103
"3710",2.49231816024051
"3711",2.27619926323232
"3712",1.72929644678996
"3713",2.19518653820438
"3714",2.67521265508125
"3715",1.72204892331978
"3716",3.10400281355142
"3717",3.00408432767277
"3718",1.53372218393393
"3719",2.38401741341206
"3720",1.26340773217339
"3721",1.99311924005272
"3722",2.24324477288402
"3723",2.57746160840741
"3724",3.01942184213799
"3725",2.84272743697815
"3726",3.4192338573112
"3727",2.03843632576438
"3728",3.83697829857716
"3729",2.0186558088947
"3730",4.12465615032294
"3731",1.83753463907635
"3732",2.01327024675644
"3733",2.44436028054065
"3734",2.61282025204041
"3735",1.68288817243044
"3736",3.01400326281496
"3737",1.27956536216255
"3738",2.06111864204045
"3739",2.42918607051268
"3740",2.44836981272927
"3741",1.73019018232435
"3742",1.69034412884362
"3743",4.65185879469338
"3744",2.92656670285449
"3745",3.20613717210389
"3746",2.27667073651788
"3747",2.2215230529711
"3748",1.86876198663267
"3749",4.15692282096385
"3750",1.72685019995388
"3751",2.12135605003313
"3752",1.57589826654156
"3753",4.54655412815424
"3754",2.18830944664258
"3755",1.60974847548228
"3756",2.66698699424381
"3757",3.96327816704682
"3758",4.73148826473176
"3759",1.77798179520189
"3760",2.057541958467
"3761",2.49280953171356
"3762",2.82087218452646
"3763",3.31676077515051
"3764",2.8647402667952
"3765",3.57797919162098
"3766",1.59377174430797
"3767",1.86495504225534
"3768",1.52080835677356
"3769",2.62579753889272
"3770",2.54952670574278
"3771",1.13523461755591
"3772",2.34217916389452
"3773",2.27035849069835
"3774",1.14710551468339
"3775",1.68803295401424
"3776",1.61847064007887
"3777",1.9933181738246
"3778",1.45821454321381
"3779",3.198291163522
"3780",1.43902068632611
"3781",2.65506890515462
"3782",2.45437522032007
"3783",2.25079595627839
"3784",2.3503493437844
